elapsed,p10,p21,p31,p22,p32,t1,t2,p20,p30,pINJ,inj1,inj2,ign,lc
1698531003848938006,29.1599,6.25263,1.04642,1.33039,13.1627,26.8562,26.31,2857.77,2572.13,1893.44,-273,-273,-273,289.422
1698531003918114390,28.7813,8.33511,1.04642,1.33039,14.6772,27.2462,25.9977,2864.5,2577.92,1896.66,-273,-273,-273,290.118
1698531003987206665,31.7157,6.72592,0.95176,1.33039,14.6772,26.5441,25.5293,2861.85,2576.02,1894.1,-273,-273,-273,289.991
1698531004056383220,31.7157,6.72592,0.95176,1.33039,14.6772,26.5441,25.5293,2861.85,2576.02,1894.1,-273,-273,-273,289.991
1698531004125560622,27.0775,6.63126,0.857102,1.61437,14.8665,27.0902,25.7635,2864.41,2578.48,1896.57,-273,-273,-273,290.686
1698531004194744157,28.876,7.00989,0.857102,1.42505,14.3932,26.1246,25.5,2861.95,2576.59,1896.09,-273,-273,-273,290.497
1698531004263922310,28.876,7.00989,0.857102,1.42505,14.3932,26.1246,25.5,2861.95,2576.59,1896.09,-273,-273,-273,290.497
1698531004333017079,28.876,6.91524,0.95176,1.42505,14.7719,26.0271,25.8709,2863.94,2577.25,1898.27,-273,-273,-273,291.255
1698531004402193833,28.9706,5.21139,1.14108,1.61437,13.2573,26.7489,26.0465,2863.75,2577.54,1897.04,-273,-273,-273,290.876
1698531004471367390,28.9706,5.21139,1.14108,1.61437,13.2573,26.7489,26.0465,2863.75,2577.54,1897.04,-273,-273,-273,290.876
1698531004540545526,28.9706,5.4007,1.14108,1.51971,14.8665,26.3587,25.8123,2854.83,2570.33,1892.2,-273,-273,-273,289.738
1698531004609668669,26.4149,5.68468,0.857102,1.42505,15.0559,26.5734,26.1832,2864.98,2579.05,1896.57,-273,-273,-273,290.054
1698531004678853846,28.4027,6.63126,0.857102,1.42505,14.7719,26.2319,25.8416,2857.11,2571.37,1893.06,-273,-273,-273,289.233
1698531004748031841,28.4027,6.63126,0.857102,1.42505,14.7719,26.2319,25.8416,2857.11,2571.37,1893.06,-273,-273,-273,289.233
1698531004817213008,30.1065,6.82058,1.23574,1.42505,14.9612,27.1195,25.7148,2861.57,2575.83,1894.29,-273,-273,-273,289.422
1698531004886467642,27.5508,6.91524,1.04642,1.23574,14.6772,26.5148,26.2026,2859.67,2574.12,1894.76,-273,-273,-273,289.233
1698531004955647065,27.5508,6.91524,1.04642,1.23574,14.6772,26.5148,26.2026,2859.67,2574.12,1894.76,-273,-273,-273,289.233
1698531005024821440,29.7279,6.44194,0.95176,1.51971,15.1505,26.4368,26.0465,2861.57,2576.02,1894.1,-273,-273,-273,289.738
1698531005094002209,29.7279,8.42977,0.857102,1.33039,13.352,26.31,26.6222,2862.04,2576.21,1895.05,-273,-273,-273,289.486
1698531005163184230,29.7279,8.42977,0.857102,1.33039,13.352,26.31,26.6222,2862.04,2576.21,1895.05,-273,-273,-273,289.486
1698531005232367745,26.8881,6.72592,0.857102,1.70903,14.5826,26.388,25.7635,2863.37,2576.4,1897.51,-273,-273,-273,290.813
1698531005301514158,28.9706,6.91524,0.762443,1.42505,12.6894,26.7782,25.5293,2861.57,2575.83,1895.52,-273,-273,-273,290.37
1698531005370690684,28.9706,6.91524,0.762443,1.42505,12.6894,26.7782,25.5293,2861.57,2575.83,1895.52,-273,-273,-273,290.37
1698531005439868254,29.5386,6.91524,1.14108,1.51971,17.233,26.9049,24.9532,2853.79,2569.38,1891.54,-273,-273,-273,289.233
1698531005509043888,26.9828,7.29387,0.857102,1.42505,14.9612,26.388,25.5293,2863.27,2576.97,1894.76,-273,-273,-273,289.486
1698531005578218561,26.9828,7.29387,0.857102,1.42505,14.9612,26.388,25.5293,2863.27,2576.97,1894.76,-273,-273,-273,289.486
1698531005647393861,29.3493,5.21139,1.14108,1.51971,16.4757,26.5929,25.8123,2856.54,2571.66,1891.92,-273,-273,-273,289.043
